item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20,item_21,item_22,item_23,item_24,item_25,item_26,item_27,item_28,item_29,item_30,item_31,item_32,item_33,item_34,item_35,item_36,item_37,item_38,item_39,item_40,rt_1,rt_2,rt_3,rt_4,rt_5,rt_6,rt_7,rt_8,rt_9,rt_10,rt_11,rt_12,rt_13,rt_14,rt_15,rt_16,rt_17,rt_18,rt_19,rt_20,rt_21,rt_22,rt_23,rt_24,rt_25,rt_26,rt_27,rt_28,rt_29,rt_30,rt_31,rt_32,rt_33,rt_34,rt_35,rt_36,rt_37,rt_38,rt_39,rt_40
9,9,1,9,9,1,9,1,9,9,1,0,9,9,9,9,9,9,1,9,1,9,9,9,9,9,9,1,9,9,9,9,9,0,9,9,9,9,1,0,NA,NA,12.642,NA,NA,14.862,NA,20.702,NA,NA,14.722,14.876,NA,NA,NA,NA,NA,NA,30,NA,16.035,NA,NA,NA,NA,NA,NA,18.359,NA,NA,NA,NA,NA,29.574,NA,NA,NA,NA,30,26.456
9,1,9,1,9,1,9,9,1,9,9,9,1,1,9,9,9,9,1,9,1,9,1,1,9,1,9,9,9,9,9,9,1,1,9,9,9,9,1,9,NA,30,NA,8.956,NA,5.509,NA,NA,30,NA,NA,NA,8.735,10.457,NA,NA,NA,NA,12.474,NA,4.195,NA,11.149,7.444,NA,4.799,NA,NA,NA,NA,NA,NA,23.012,16.385,NA,NA,NA,NA,22.033,NA
9,9,9,0,9,9,9,1,1,1,1,9,1,9,9,1,1,9,9,9,1,9,9,9,1,9,0,9,0,1,1,9,9,9,1,9,1,9,1,9,NA,NA,NA,10.277,NA,NA,NA,15.772,6.474,21.61,4.416,NA,13.667,NA,NA,15.118,30,NA,NA,NA,6.186,NA,NA,NA,15.734,NA,30,NA,5.384,5.955,19.414,NA,NA,NA,11.727,NA,4.926,NA,18.549,NA
9,1,1,1,9,1,1,1,0,1,0,9,1,1,9,1,9,1,1,1,1,1,1,1,1,1,1,1,9,9,1,9,1,9,1,1,1,1,0,1,NA,9.043,4.108,5.466,NA,5.59,7.291,8.247,7.769,19.824,9.906,NA,5.408,7.667,NA,5.606,NA,6.044,11.942,25.954,3.992,4.546,6.875,6.406,10.899,4.824,9.427,8.112,NA,NA,5.068,NA,10.374,NA,6.332,6.088,3.599,4.206,9.511,6.981
1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,3.593,7.211,6.72,4.978,6.195,NA,6.937,6.169,6.193,5.272,3.055,5.519,7.535,8.239,7.453,10.121,5.804,2.535,5.866,6.917,2.545,6.815,13.216,6.509,7.538,2.833,6.312,7.925,6.404,6.286,8.528,3.447,6.927,5.536,7.377,4.421,5.606,4.153,8.351,4.179
9,1,1,1,9,1,1,1,1,1,9,9,1,1,1,1,1,0,1,1,1,1,1,1,9,1,1,9,1,1,1,1,1,1,9,9,1,1,1,9,NA,5.351,3.624,5.692,NA,2.765,5.033,6.308,15.741,5.335,NA,NA,8.074,6.751,30,3.881,4.696,3.552,9.416,13.018,2.778,5.849,3.298,10.119,NA,7.585,10.682,NA,7.708,6.432,5.505,3.509,15.004,8.583,NA,NA,4.722,3.945,15.241,NA
9,9,0,1,9,9,1,1,9,0,1,9,9,1,9,9,9,1,1,0,1,1,1,1,9,9,1,1,0,1,1,9,0,9,0,0,1,1,9,9,NA,NA,8.354,12.427,NA,NA,12.052,7.284,NA,6.348,9.24,NA,NA,9.632,NA,NA,NA,7.762,11.842,16.204,10.378,12.537,5.384,13.99,NA,NA,11.95,7.994,8.266,15.558,13.59,NA,13.631,NA,15.136,10.203,5.534,6.713,NA,NA
1,9,9,9,9,9,9,0,9,9,9,1,0,9,9,9,9,0,0,9,9,9,9,0,0,9,9,9,0,0,9,9,9,9,9,9,9,9,0,9,14.997,NA,NA,NA,NA,NA,NA,13.556,NA,NA,NA,18.364,17.932,NA,NA,NA,NA,10.449,30,NA,NA,NA,NA,30,11.366,NA,NA,NA,12.678,30,NA,NA,NA,NA,NA,NA,NA,NA,16.027,NA
0,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,0,9,9,9,9,9,1,1,0,9,16.228,NA,NA,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,3.325,NA,NA,NA,NA,NA,27.769,8.456,9.594,NA
9,9,0,9,9,1,0,9,0,9,9,9,1,9,0,9,9,9,9,0,9,0,9,9,0,0,0,9,9,0,9,9,1,9,9,1,9,9,9,1,NA,NA,9.112,NA,NA,16.268,16.516,NA,7.503,NA,NA,NA,18.525,NA,30,NA,NA,NA,NA,16.478,NA,23.085,NA,NA,4.111,7.398,19.38,NA,NA,10.764,NA,NA,17.148,NA,NA,15.781,NA,NA,NA,26.053
1,0,9,0,1,9,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10.213,NA,1.579,21.432,NA,6.012,6.385,2.705,1.594,2.211,2.512,4.374,NA,1.45,1.517,5.806,NA,2.415,2.777,1.754,2.472,2.135,1.815,30,1.363,2.288,1.963,2.551,2.813,2.787,5.68,2.858,5.23,30,1.733,3.343,5.296,2.832,7.097
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.213,3.784,4.105,5.181,7.564,3.2,3.969,3.585,3.678,3.627,4.961,3.599,6.452,5.182,14.317,4.386,4.4,3,5.716,9.768,2.004,3.081,4.819,4.203,4.414,14.698,6.159,3.377,4.479,5.806,3.968,3.55,3.734,13.396,3.531,6.223,5.215,3.213,4.903,3.867
9,9,1,9,9,9,9,9,9,0,9,9,1,9,0,9,9,9,9,9,9,0,1,9,9,0,9,9,9,9,0,9,9,9,9,0,9,9,9,9,NA,NA,10.291,NA,NA,NA,NA,NA,NA,30,NA,NA,18.651,NA,30,NA,NA,NA,NA,NA,NA,30,17.165,NA,NA,19.773,NA,NA,NA,NA,30,NA,NA,NA,NA,12.185,NA,NA,NA,NA
1,1,9,9,1,1,1,9,9,9,9,1,1,9,1,1,9,9,1,9,1,1,1,1,1,1,9,9,9,0,1,9,9,9,1,9,9,1,9,9,6.925,6.742,NA,NA,17.566,18.196,10.566,NA,NA,NA,NA,21.037,12.566,NA,9.391,21.518,NA,NA,16.862,NA,3.55,6.782,10.102,10.854,11.659,7.295,NA,NA,NA,16.261,20.337,NA,NA,NA,14.414,NA,NA,5.399,NA,NA
0,0,1,1,1,1,0,9,1,9,1,9,1,1,1,0,1,0,1,9,1,1,1,1,1,1,1,9,1,1,1,9,9,1,0,1,9,9,9,9,5.031,11.994,7.232,6.568,8.937,2.664,7.148,NA,11.946,NA,11.332,NA,8.167,13.14,7.766,8.262,6.194,5.564,7.664,NA,2.386,12.767,9.483,5.463,9.346,3.45,10.032,NA,5.452,18.339,6.824,NA,NA,8.249,11.928,16.573,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.207,1.448,1.616,3.616,1.455,1.536,1.424,30,1.696,1.656,1.359,1.439,1.271,2.016,1.495,7.887,1.716,5.845,1.287,1.341,1.4,1.456,4.616,1.383,4.286,3.271,1.88,1.383,1.56,1.685,2.83,1.632,2.343,1.383,3.479,1.806,2.399,1.672,2.887,1.799
9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,1,9,9,9,9,9,9,9,9,1,9,0,9,0,0,9,9,9,0,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.389,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,18.181,NA,30,NA,30,25.674,NA,NA,NA,30
1,1,1,1,1,1,1,1,0,9,1,1,9,9,1,1,9,9,1,1,1,0,9,1,1,1,1,9,1,1,1,1,1,9,1,1,1,1,1,9,9.687,5.574,6.581,5.006,11.701,5.919,3.518,6.063,8.317,NA,11.396,6.126,NA,NA,12.799,10.664,NA,NA,3.776,13.159,8.246,6.974,NA,5.783,6.782,8.303,9.925,NA,2.942,7.775,6.431,4.335,9.067,NA,4.502,15.766,9.119,6.28,9.085,NA
9,1,1,9,1,9,1,9,9,1,1,1,1,1,1,1,9,1,1,1,9,9,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,NA,7.259,6.783,NA,9.754,NA,4.864,NA,NA,6.942,3.417,5.58,6.251,5.63,10.883,5.061,NA,7.787,12.499,10.635,NA,NA,8.88,5.14,11.711,5.711,6.105,6.8,6.259,8.175,6.05,4.154,8.736,8.045,7.495,10.999,5.634,6.639,5.317,17.802
9,9,1,1,9,1,9,9,9,9,1,9,9,9,9,9,0,1,1,1,9,9,9,9,9,1,0,9,9,1,9,1,9,0,1,9,9,9,9,1,NA,NA,13.087,15.552,NA,14.425,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,19.149,15.384,10.463,23.18,NA,NA,NA,NA,NA,7.917,12.487,NA,NA,18.553,NA,6.597,NA,30,15.258,NA,NA,NA,NA,8.177
9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,0,0,9,9,9,9,9,9,0,9,1,9,9,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,30,30,NA,NA,NA,NA,NA,NA,15.433,NA,7.4,NA,NA
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.947,1.431,2.934,1.446,20.686,1.755,2.152,2.089,1.269,1.412,1.383,1.757,1.575,5.957,8.715,11.566,1.764,3.282,2.549,1.399,4.799,1.442,0.821,9.851,1.216,5.284,1.465,2.334,1.679,4.05,9.062,0.691,1.515,1.9,2.812,2.145,8.3,3.51,0.982,3.081
9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,1,9,0,1,9,1,0,9,1,9,9,9,9,9,9,9,9,0,9,9,9,9,9,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.549,NA,30,10.015,NA,10.139,30,NA,6.791,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA
1,9,9,0,0,1,9,1,9,0,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,1,9,1,9,1,0,9,9,0,9,1,9,9,9,23.204,NA,NA,24.095,20.191,4.271,NA,28.501,NA,10.647,NA,NA,NA,15.503,NA,NA,NA,8.126,NA,NA,NA,NA,NA,NA,23.951,NA,14.703,NA,23.183,NA,6.391,11.99,NA,NA,20.806,NA,8.023,NA,NA,NA
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.4,2.799,2.808,2.767,4.328,1.343,2.111,3.415,3.152,4.631,3.192,2.216,2.183,3.584,5.648,2.119,2.655,1.544,3.416,4.576,1.407,1.96,2.4,3.392,3.688,2.392,2.775,2.096,2.687,2.888,1.831,1.831,2.072,2.992,2.367,2.671,2.079,1.912,2.384,6.272
9,9,9,1,9,1,9,9,9,1,9,9,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,1,0,1,1,9,9,9,9,9,9,9,9,NA,NA,NA,29.068,NA,16.733,NA,NA,NA,30,NA,NA,8.178,15.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.82,NA,21.187,19.913,30,10.642,NA,NA,NA,NA,NA,NA,NA,NA
9,9,0,9,9,9,9,9,9,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,0,9,9,9,9,NA,NA,17.99,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA
1,9,9,9,9,9,9,9,1,1,1,9,1,9,9,1,1,9,1,9,9,1,1,9,1,1,9,1,9,1,9,1,9,9,1,9,9,1,1,9,4.403,NA,NA,NA,NA,NA,NA,NA,13.096,25.045,7.704,NA,24.604,NA,NA,28.552,7.324,NA,13.326,NA,NA,20.242,10.226,NA,14.565,8.427,NA,9.372,NA,16.885,NA,10.279,NA,NA,13.584,NA,NA,9.054,10.871,NA
1,9,1,9,1,1,1,1,1,1,1,1,1,0,9,0,9,1,0,9,1,1,1,1,0,1,1,0,1,0,9,1,1,1,0,1,1,9,1,1,3.523,NA,4.556,NA,8.583,3.011,7.369,7.017,10.714,8.365,5.625,5.314,3.808,18.461,NA,5.09,NA,5.447,12.085,NA,3.052,6.89,6.92,5.789,25.125,8.218,6.285,3.967,11.53,8.427,NA,2.727,5.477,5.198,6.504,3.765,3.103,NA,11.2,7.967
9,9,1,9,9,9,1,1,9,1,9,9,9,9,0,9,9,1,1,9,9,0,1,0,9,1,1,9,1,1,9,0,9,9,1,1,1,1,1,1,NA,NA,8.4,NA,NA,NA,10.489,15.949,NA,8.703,NA,NA,NA,NA,20.587,NA,NA,8.009,10.792,NA,NA,16.534,10.531,8.626,NA,6.347,8.969,NA,10.24,23.753,NA,8.938,NA,NA,8.394,16.039,10.392,8.233,17.692,18.357
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.235,0.831,10.067,1.459,6.355,5.674,2.139,12.023,3.699,1.961,2.225,5.993,30,3.441,13.059,3.214,6.178,5.314,4.71,1.634,3.576,2.075,1.754,2.734,5.072,3.446,0.849,4.366,3.13,1.068,7.936,1.401,2.237,5.884,4.752,2.742,10.675,1.755,5.082,1.057
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.014,12.865,3.053,4.046,6.465,6.443,2.11,3.25,7.875,6.166,8.364,3.021,3.26,3.563,1.844,2.374,8.495,6.717,4.546,1.766,2.945,1.965,1.698,2.747,2.382,4.849,4.773,3.711,2.995,6.177,2.072,8.161,1.549,8.053,1.964,2.275,5.95,7.029,1.982,2.639
9,1,9,1,9,1,9,1,9,1,9,1,1,1,1,1,1,1,1,9,9,1,9,9,1,9,9,1,1,0,1,1,1,1,1,1,1,1,1,1,NA,8.082,NA,7.715,NA,3.263,NA,8.413,NA,6.56,NA,8.266,4.08,12.724,19.64,9.295,8.943,4.081,12.786,NA,NA,14.151,NA,NA,9.257,NA,NA,5.731,6.741,10.747,7.822,6.31,12.118,10.094,8.002,6.028,3.482,4.779,12.919,11.468
1,9,9,9,1,9,1,1,1,0,9,1,1,1,9,9,9,1,1,9,9,1,9,0,9,1,9,1,9,0,1,9,9,0,1,1,1,1,9,1,5.221,NA,NA,NA,15.708,NA,8.731,12.878,10.607,11.306,NA,7.921,5.222,16.406,NA,NA,NA,5.407,11.6,NA,NA,10.605,NA,20.402,NA,9.352,NA,12.325,NA,14.927,5.195,NA,NA,23.27,7.873,12.75,6.93,5.215,NA,8.484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.181,0.198,0.167,0.194,0.171,0.185,0.178,0.165,0.192,0.699,0.239,0.207,0.307,0.158,0.202,0.196,0.336,0.212,0.18,0.228,0.211,0.174,0.275,0.181,0.193,0.338,0.194,0.18,0.196,0.186,2.336,0.199,0.397,0.408,1.816,0.191,0.217,0.184,0.192
1,9,9,9,1,1,9,1,1,1,1,1,1,9,1,9,1,0,1,9,1,1,9,1,9,1,1,9,9,1,9,9,9,9,9,9,9,9,9,1,4.965,NA,NA,NA,15.332,5.294,NA,9.23,16.367,6.983,12.168,14.389,10.434,NA,12.525,NA,18.54,10.465,17.476,NA,11.44,11.666,NA,12.286,NA,11.727,15.437,NA,NA,12.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.098
9,0,0,9,9,9,9,9,9,9,1,9,9,1,1,9,1,9,9,9,9,9,9,9,1,1,0,0,1,9,9,9,9,9,1,9,1,9,1,9,NA,12.263,15.863,NA,NA,NA,NA,NA,NA,NA,13.919,NA,NA,20.087,30,NA,10.607,NA,NA,NA,NA,NA,NA,NA,30,8.479,8.303,8.688,13.719,NA,NA,NA,NA,NA,30,NA,5.96,NA,17.094,NA
9,9,9,9,1,9,1,1,1,9,1,1,9,9,1,1,9,9,1,1,9,1,1,9,9,1,1,1,1,1,1,1,0,1,9,1,9,9,1,0,NA,NA,NA,NA,10.194,NA,4.889,10.998,12.506,NA,6.016,7.059,NA,NA,13.473,5.401,NA,NA,16.401,14.657,NA,8.502,8.986,NA,NA,8.337,5.296,5.378,8.671,10.481,6.857,7.523,13.33,16.657,NA,29.145,NA,NA,12.945,21.312
9,9,0,1,9,9,1,0,1,9,1,9,0,9,0,1,1,9,0,9,0,1,0,9,9,9,9,0,1,9,9,1,0,1,9,0,9,1,1,0,NA,NA,7.628,8.087,NA,NA,4.446,25.008,10.556,NA,15.896,NA,11.657,NA,26.338,7.613,5.756,NA,18.282,NA,4.107,10.536,4.444,NA,NA,NA,NA,4.266,9.922,NA,NA,4.001,8.386,9.045,NA,10.174,NA,7.305,25.65,18.786
9,9,0,9,0,1,9,9,9,9,1,9,9,9,9,1,9,1,9,0,9,1,1,1,0,9,1,0,9,9,1,9,9,9,9,0,9,9,1,9,NA,NA,12.103,NA,14.995,30,NA,NA,NA,NA,19.19,NA,NA,NA,NA,15.937,NA,12.062,NA,5.604,NA,14.551,10.693,18.158,7.696,NA,18.522,7.827,NA,NA,7.613,NA,NA,NA,NA,23.033,NA,NA,22.162,NA
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,1,0,0,NA,21.167,6.028,7.518,2.514,6.819,6.811,5.609,8.065,2.785,4.888,2.756,20.764,3.787,6.822,6.73,3.558,8.864,4.653,5.365,7.217,3.976,2.962,3.444,4.974,6.649,12.528,7.561,2.756,NA,4.783,6.47,4.861,5.032,3.626,8.139,5.475,7.744,3.524,9.668
1,9,9,9,9,1,9,9,1,9,1,9,1,0,9,0,0,9,0,0,9,9,9,1,9,9,9,9,1,9,1,9,1,9,9,9,9,1,0,9,6.938,NA,NA,NA,NA,6.405,NA,NA,30,NA,13.64,NA,8.955,9.332,NA,13.178,12.995,NA,14.532,19.517,NA,NA,NA,25.446,NA,NA,NA,NA,12.564,NA,8.787,NA,9.521,NA,NA,NA,NA,9.622,30,NA
9,1,1,1,1,9,9,1,1,1,9,9,9,1,1,9,1,0,9,0,0,0,9,9,0,1,9,1,9,1,1,1,9,1,9,1,1,9,9,9,NA,6.083,8.866,11.353,16.4,NA,NA,12.351,12.489,5.378,NA,NA,NA,5.555,30,NA,6.149,15.465,NA,6.575,5.125,8.161,NA,NA,16.062,4.112,NA,6.872,NA,7.145,5.678,10.699,NA,16.408,NA,13.442,7.628,NA,NA,NA
9,9,0,9,9,9,9,1,1,9,1,9,1,9,1,9,9,9,1,1,9,1,9,1,0,9,1,9,9,1,0,9,1,9,1,0,1,9,1,9,NA,NA,4.508,NA,NA,NA,NA,9.364,8.472,NA,5.119,NA,5.253,NA,30,NA,NA,NA,12.688,20.295,NA,6.538,NA,9.441,30,NA,5.917,NA,NA,14.213,6.52,NA,14.042,NA,14.252,15.431,7.212,NA,15.446,NA
9,9,0,0,9,0,0,9,9,1,1,9,0,0,0,9,0,9,0,9,0,1,9,0,9,9,0,0,9,9,9,9,9,0,9,9,9,9,9,9,NA,NA,12.693,13.654,NA,18.866,8.27,NA,NA,12.801,8.559,NA,12.744,24.09,25.909,NA,12.348,NA,30,NA,6.431,25.621,NA,9.709,NA,NA,23.532,11.782,NA,NA,NA,NA,NA,11.574,NA,NA,NA,NA,NA,NA
9,0,9,9,9,0,0,0,9,9,9,9,9,9,9,0,9,9,9,9,9,1,0,0,9,9,9,9,9,9,1,0,0,9,9,9,9,9,9,9,NA,20.934,NA,NA,NA,17.096,18.03,30,NA,NA,NA,NA,NA,NA,NA,18.734,NA,NA,NA,NA,NA,14.957,30,20.526,NA,NA,NA,NA,NA,NA,26.339,23.674,30,NA,NA,NA,NA,NA,NA,NA
9,1,9,1,9,1,1,1,1,1,1,9,9,1,1,9,9,9,1,1,1,1,1,9,1,9,1,1,1,9,1,1,1,1,1,0,9,9,9,9,NA,30,NA,7.516,NA,6.883,7.951,6.148,8.313,13.761,9.036,NA,NA,6.033,12.781,NA,NA,NA,5.873,13.059,4.275,7.717,12.632,NA,9.799,NA,13.775,6.583,5.644,NA,5.734,10.441,5.847,10.598,7.025,12.701,NA,NA,NA,NA
1,0,1,1,1,9,9,9,9,1,9,0,9,9,9,9,9,1,1,9,1,9,9,9,1,1,9,9,9,9,0,9,1,9,0,9,1,1,1,9,5.529,15.265,4.597,5.881,16.265,NA,NA,NA,NA,8.783,NA,22.971,NA,NA,NA,NA,NA,9.111,9.983,NA,30,NA,NA,NA,10.292,4.968,NA,NA,NA,NA,5.066,NA,30,NA,11.383,NA,8.111,4.564,9.782,NA
9,9,9,0,9,9,9,9,9,1,9,9,9,1,9,0,9,9,1,9,1,9,9,9,9,9,0,0,0,9,1,9,9,0,0,9,9,1,9,0,NA,NA,NA,30,NA,NA,NA,NA,NA,21.986,NA,NA,NA,24.055,NA,18.868,NA,NA,17.593,NA,7.392,NA,NA,NA,NA,NA,18.695,15.493,26.293,NA,13.128,NA,NA,20.449,12.855,NA,NA,9.95,NA,8.386
9,9,9,9,9,1,9,9,0,9,9,9,1,9,9,9,1,9,0,9,9,9,1,9,9,9,1,1,9,0,9,9,9,9,1,9,9,9,0,9,NA,NA,NA,NA,NA,8.382,NA,NA,30,NA,NA,NA,3.911,NA,NA,NA,5.448,NA,6.748,NA,NA,NA,17.406,NA,NA,NA,11.082,3.898,NA,30,NA,NA,NA,NA,12.622,NA,NA,NA,27.351,NA
9,1,9,1,9,9,9,1,9,1,9,1,9,1,1,9,9,9,9,1,1,0,9,9,9,1,0,1,1,1,1,1,9,9,9,1,9,1,9,9,NA,12.877,NA,13.891,NA,NA,NA,6.446,NA,10.11,NA,9.841,NA,5.836,9.366,NA,NA,NA,NA,30,17.235,20.777,NA,NA,NA,5.325,25.155,5.713,7.923,6.403,7.244,7.167,NA,NA,NA,27.137,NA,7.399,NA,NA
1,9,9,9,0,9,0,9,1,9,1,9,9,0,0,9,1,9,0,9,9,9,1,9,9,1,9,1,9,9,1,1,0,0,0,9,9,1,9,9,8.685,NA,NA,NA,9.061,NA,23.598,NA,27.781,NA,13.669,NA,NA,12.188,9.298,NA,8.324,NA,19.263,NA,NA,NA,11.782,NA,NA,16.84,NA,4.861,NA,NA,16.566,5.267,15.536,9.717,13.205,NA,NA,18.03,NA,NA
1,0,9,9,9,1,9,1,9,0,9,9,0,9,1,1,9,0,9,9,0,9,9,1,1,9,9,9,9,9,1,0,1,0,9,9,9,9,9,0,11.81,21.481,NA,NA,NA,9.565,NA,14.555,NA,14.061,NA,NA,11.924,NA,14.987,13.38,NA,13.687,NA,NA,8.177,NA,NA,10.535,30,NA,NA,NA,NA,NA,10.933,18.332,9.559,13.621,NA,NA,NA,NA,NA,15.838
9,1,9,1,9,9,9,9,9,9,9,9,9,9,1,0,9,9,1,9,0,9,9,1,9,9,1,9,9,9,9,1,9,9,9,9,1,9,1,9,NA,30,NA,12.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,NA,NA,11.24,NA,6.063,NA,NA,6.954,NA,NA,23.476,NA,NA,NA,NA,16.277,NA,NA,NA,NA,30,NA,20.646,NA
9,9,9,1,9,1,9,9,9,9,9,0,9,1,9,9,9,9,9,9,9,9,1,1,1,1,9,9,9,9,1,9,1,1,1,9,9,1,9,1,NA,NA,NA,6.315,NA,26.383,NA,NA,NA,NA,NA,30,NA,15.186,NA,NA,NA,NA,NA,NA,NA,NA,5.872,8.755,30,9.892,NA,NA,NA,NA,17.803,NA,16.015,18.674,25.754,NA,NA,8.421,NA,15.78
1,1,0,9,9,0,1,0,1,0,1,9,9,9,0,9,1,0,1,9,0,9,9,9,0,1,9,0,1,0,9,1,9,9,0,9,9,9,1,0,7.059,10.825,3.785,NA,NA,12.851,7.621,15.244,19.387,7.27,18.954,NA,NA,NA,22.358,NA,4.215,9.386,18.202,NA,2.873,NA,NA,NA,16.5,3.984,NA,3.425,4.045,7.939,NA,3.917,NA,NA,11.69,NA,NA,NA,15.966,14.388
9,9,0,9,9,9,9,9,9,9,1,1,1,9,9,9,1,9,9,9,9,9,0,9,9,9,9,0,9,0,9,9,9,0,9,9,9,9,0,9,NA,NA,9.458,NA,NA,NA,NA,NA,NA,NA,13.279,25.365,29.588,NA,NA,NA,9.052,NA,NA,NA,NA,NA,14.124,NA,NA,NA,NA,5.853,NA,30,NA,NA,NA,30,NA,NA,NA,NA,30,NA
0,9,9,0,0,9,9,1,9,1,9,9,9,1,9,1,9,1,1,0,9,9,1,9,9,9,9,9,9,9,9,9,1,0,9,1,9,1,0,9,2.573,NA,NA,25.095,17.97,NA,NA,7.645,NA,10.761,NA,NA,NA,28.985,NA,6.801,NA,3.579,14.967,28.32,NA,NA,5.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.281,25.853,NA,13.755,NA,4.215,30,NA
1,9,1,9,0,9,9,9,9,9,9,1,9,1,1,1,1,9,9,0,9,1,9,0,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0,6.058,NA,16.516,NA,15.44,NA,NA,NA,NA,NA,NA,20.351,NA,25.958,30,17.063,8.946,NA,NA,26.005,NA,20.474,NA,28.78,NA,NA,NA,NA,NA,NA,NA,NA,20.334,NA,NA,NA,NA,NA,NA,9.073
1,9,9,9,1,9,9,1,9,0,0,1,9,0,9,9,0,1,0,0,1,9,9,9,0,1,9,1,9,9,0,9,9,0,1,9,0,9,9,1,6.918,NA,NA,NA,12.107,NA,NA,30,NA,9.687,12.284,22.823,NA,8.841,NA,NA,4.794,12.076,7.666,12.265,3.793,NA,NA,NA,8,15.359,NA,7.716,NA,NA,3.84,NA,NA,5.709,11.375,NA,9.622,NA,NA,21.06
1,9,1,9,9,1,1,1,9,0,1,1,1,1,1,1,9,1,9,1,1,9,1,1,1,1,1,1,1,1,9,9,1,1,0,1,1,9,9,9,4.19,NA,6.248,NA,NA,3.668,5.542,8.319,NA,2.97,16.444,5.755,6.669,15.539,16.188,6.003,NA,5.603,NA,11.034,2.877,NA,9.775,11.472,17.941,4.352,11.994,7.999,8.616,8.852,NA,NA,5.605,11.586,7.401,18.462,3.789,NA,NA,NA
8,9,9,1,9,9,0,9,9,9,9,9,9,0,0,9,9,9,8,9,0,9,9,0,0,8,9,0,9,9,0,9,9,0,9,9,1,1,0,8,30,NA,NA,9.237,NA,NA,1.445,NA,NA,NA,NA,NA,NA,18.389,30,NA,NA,NA,12.296,NA,2.58,NA,NA,12.034,5.146,23.17,NA,1.972,NA,NA,30,NA,NA,10.327,NA,NA,6.265,11.018,10.879,5.447
