respondent_id,age,gender,education,employment,marital_status,fwb1_1,fwb1_2,fwb1_3,fwb1_4,fwb1_5,fwb1_6,fwb2_1,fwb2_2,fwb2_3,fwb2_4,raise2000,financial_knowledge,debt_collector,hardship_food,hardship_doctor
13787,45-54,Female,Graduate/professional degree,Work part-time for an employer or the military,Never married,3,3,2,3,2,3,2,2,2,3,3,4,0,1,1
8071,45-54,Male,Some college/Associate,Refused,Married,3,4,3,3,4,3,2,3,2,2,4,3,0,1,1
11888,55-61,Female,High school degree/GED,Permanently sick/disabled or unable to work,Never married,1,2,3,3,3,3,5,2,3,4,1,2,0,3,1
9335,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,5,5,1,5,1,3,2,5,5,1,4,5,0,1,1
10671,35-44,Female,Less than high school,Unemployed or temporarily laid off,Living with partner,2,2,3,2,5,5,5,1,5,5,1,1,0,1,3
11686,25-34,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,2,2,5,2,4,5,5,2,5,4,2,5,0,1,2
8632,55-61,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,4,4,3,4,4,3,2,4,1,2,4,5,0,1,1
12128,35-44,Female,Less than high school,Work full-time for an employer or the military,Married,2,3,2,3,4,2,2,2,2,3,3,5,0,1,1
10473,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Never married,3,2,3,4,2,3,3,4,2,4,8,5,0,1,1
9090,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Never married,3,2,3,2,2,4,3,3,2,3,4,4,0,1,1
8440,45-54,Female,Bachelor's degree,Work full-time for an employer or the military,Married,2,3,1,3,3,3,2,4,3,1,4,4,0,1,1
12966,25-34,Female,High school degree/GED,Work full-time for an employer or the military,Living with partner,2,3,3,2,3,3,3,3,3,3,1,4,1,1,1
14061,18-24,Female,Bachelor's degree,Work full-time for an employer or the military,Never married,2,3,3,2,3,4,3,2,3,3,1,4,0,1,1
14152,25-34,Female,Bachelor's degree,Homemaker,Married,4,3,2,5,2,3,2,3,1,1,3,5,0,1,1
10672,35-44,Female,Some college/Associate,Work full-time for an employer or the military,Married,2,2,4,2,5,4,3,3,3,4,3,2,1,1,1
13636,25-34,Female,High school degree/GED,Homemaker,Married,3,3,3,3,3,3,3,3,3,3,4,4,0,1,1
12951,55-61,Female,Some college/Associate,Unemployed or temporarily laid off,Married,3,3,3,3,3,3,3,3,4,3,8,4,8,1,1
9091,45-54,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,5,4,1,4,1,2,1,5,1,1,4,6,0,1,1
8230,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Married,3,3,3,4,4,3,2,4,2,2,4,5,0,1,1
8231,45-54,Male,Bachelor's degree,Self-employed,Married,5,4,2,5,1,3,1,5,1,1,4,6,0,1,1
8441,35-44,Male,Bachelor's degree,Work full-time for an employer or the military,Married,2,3,4,4,3,4,4,3,4,4,3,5,1,1,1
11889,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,1,2,4,2,4,4,3,3,3,3,1,4,1,2,2
13874,35-44,Male,Some college/Associate,Work full-time for an employer or the military,Divorced/Separated,3,4,2,3,2,3,1,3,1,2,4,5,0,1,1
10673,25-34,Male,Less than high school,Self-employed,Living with partner,1,1,5,1,2,5,5,1,5,3,1,1,8,3,2
10261,25-34,Female,Bachelor's degree,Work full-time for an employer or the military,Never married,1,1,5,2,4,4,3,2,4,4,1,4,1,1,1
13404,45-54,Male,Graduate/professional degree,Work part-time for an employer or the military,Married,4,3,1,4,1,3,4,4,1,1,4,5,0,1,1
9595,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,2,2,3,3,3,3,3,2,3,4,4,4,0,1,1
8442,55-61,Female,Some college/Associate,Retired,Divorced/Separated,4,3,3,4,4,3,3,3,2,2,4,5,0,1,1
8443,55-61,Female,Bachelor's degree,Retired,Married,2,3,2,3,4,4,2,3,1,3,4,5,0,1,1
12395,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Divorced/Separated,4,3,1,4,1,2,1,4,1,2,4,5,0,1,1
11299,55-61,Female,Bachelor's degree,Work part-time for an employer or the military,Married,4,3,3,3,2,3,1,4,1,2,4,5,0,1,1
7485,18-24,Female,Bachelor's degree,Work full-time for an employer or the military,Living with partner,3,4,2,3,2,3,4,4,4,4,4,4,0,1,1
12729,35-44,Female,Some college/Associate,Homemaker,Married,2,3,2,3,3,3,3,2,2,2,3,3,0,1,1
12211,25-34,Male,Graduate/professional degree,Homemaker,Married,3,3,3,3,3,3,2,4,2,3,4,5,0,1,1
11008,55-61,Male,Some college/Associate,Permanently sick/disabled or unable to work,Divorced/Separated,1,1,3,1,5,5,4,2,4,5,3,4,0,1,1
8232,25-34,Female,Bachelor's degree,Unemployed or temporarily laid off,Never married,2,1,3,2,5,4,3,3,2,3,2,5,1,1,1
13675,35-44,Male,Less than high school,Work full-time for an employer or the military,Married,3,5,3,5,1,3,1,2,1,1,2,6,0,2,2
11577,55-61,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,3,3,3,3,2,3,2,2,3,3,4,6,0,1,1
7802,45-54,Female,High school degree/GED,Work part-time for an employer or the military,Never married,1,1,5,1,5,5,5,1,5,5,1,4,1,3,3
9337,45-54,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,3,3,3,3,3,3,3,3,2,3,4,4,0,1,1
9338,18-24,Female,Less than high school,Full-time student,Never married,-1,3,2,3,3,2,2,3,2,2,4,4,0,1,1
7803,45-54,Male,High school degree/GED,Unemployed or temporarily laid off,Never married,2,2,2,2,1,2,3,3,3,3,8,5,8,1,1
11009,45-54,Female,Less than high school,Homemaker,Married,2,3,2,3,3,3,3,2,3,3,1,5,8,1,1
9339,55-61,Female,Some college/Associate,Work full-time for an employer or the military,Married,2,4,4,3,3,4,3,2,3,4,3,5,1,1,1
9340,55-61,Male,Bachelor's degree,Work full-time for an employer or the military,Married,5,5,1,5,1,1,1,5,1,1,4,6,0,1,1
8854,55-61,Male,Some college/Associate,Work full-time for an employer or the military,Married,1,2,5,1,5,5,4,2,5,5,2,3,1,1,2
13721,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,3,3,2,3,2,2,1,5,2,2,4,6,0,1,1
7804,18-24,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,4,3,3,4,3,4,3,5,1,3,4,5,0,1,1
11687,45-54,Female,High school degree/GED,Retired,Married,3,3,2,3,3,3,3,4,1,2,3,5,0,1,1
13810,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,2,3,3,3,4,4,4,2,4,4,3,4,0,1,1
8855,35-44,Female,Some college/Associate,Work full-time for an employer or the military,Married,3,3,3,3,3,3,2,5,2,3,4,4,0,1,1
8233,18-24,Female,Some college/Associate,Full-time student,Never married,1,4,1,4,1,1,1,5,1,1,4,5,0,1,1
12060,45-54,Female,Graduate/professional degree,Self-employed,Never married,3,4,1,3,1,1,1,3,3,1,4,6,0,1,1
12619,25-34,Female,Bachelor's degree,Work full-time for an employer or the military,Married,3,2,3,3,3,4,3,3,2,3,4,4,0,1,2
9597,18-24,Female,Some college/Associate,Full-time student,Never married,2,2,4,3,3,3,2,5,3,2,1,4,0,1,1
12883,45-54,Female,Less than high school,Self-employed,Never married,2,3,1,5,3,5,1,3,1,1,1,3,0,1,1
14145,55-61,Female,Bachelor's degree,Homemaker,Married,3,3,2,3,2,3,3,3,2,2,4,5,0,1,1
9341,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,5,5,2,5,1,2,1,5,1,2,4,6,1,1,1
14182,18-24,Female,Less than high school,Full-time student,Never married,1,3,4,2,3,5,5,2,3,3,2,4,0,2,2
8856,45-54,Female,Bachelor's degree,Work full-time for an employer or the military,Divorced/Separated,3,3,2,3,2,3,2,4,2,2,4,5,0,1,1
12794,25-34,Female,Some college/Associate,Homemaker,Married,2,3,1,2,4,2,3,2,3,4,8,4,1,1,2
14130,35-44,Female,Less than high school,Homemaker,Married,3,2,3,3,3,5,3,3,1,2,1,4,0,1,1
8634,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,3,4,2,3,5,3,2,5,1,2,4,4,0,1,1
7805,18-24,Male,Some college/Associate,Full-time student,Never married,3,4,1,4,4,3,2,4,2,2,8,7,0,2,2
8444,45-54,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,4,4,1,3,2,2,1,5,2,2,4,5,0,1,1
7250,18-24,Female,Bachelor's degree,Full-time student,Never married,4,3,3,3,3,4,3,3,3,3,3,4,0,2,2
11300,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,3,3,1,2,3,3,2,5,2,2,4,5,0,1,1
10851,55-61,Male,Graduate/professional degree,Self-employed,Married,2,3,3,3,3,4,1,4,1,3,4,5,0,1,1
8073,25-34,Female,Graduate/professional degree,Work full-time for an employer or the military,Living with partner,3,3,3,3,3,4,3,2,2,3,3,4,0,1,1
13975,45-54,Female,High school degree/GED,Work full-time for an employer or the military,Married,3,3,2,4,2,3,1,5,1,1,4,5,0,1,1
9342,35-44,Male,Bachelor's degree,Work full-time for an employer or the military,Married,4,3,2,3,2,3,1,2,2,2,4,5,1,1,1
7928,18-24,Male,Some college/Associate,Full-time student,Never married,3,3,3,3,3,3,1,3,2,2,1,6,0,1,1
12543,35-44,Female,High school degree/GED,Work part-time for an employer or the military,Married,3,4,4,3,4,3,3,3,2,4,3,4,0,2,3
9092,35-44,Male,Some college/Associate,Unemployed or temporarily laid off,Married,3,3,4,3,3,4,3,4,3,2,3,4,0,1,3
10474,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Married,4,4,1,3,2,2,2,5,1,1,4,5,0,1,1
8445,55-61,Male,Bachelor's degree,Work full-time for an employer or the military,Married,4,4,2,4,2,3,2,4,2,2,4,4,0,1,1
12330,45-54,Female,High school degree/GED,Unemployed or temporarily laid off,Never married,2,1,5,1,3,5,4,3,3,4,2,4,0,1,1
13649,25-34,Female,Some college/Associate,Self-employed,Never married,2,3,1,3,3,2,3,2,2,3,8,4,1,1,2
7251,25-34,Male,High school degree/GED,Work full-time for an employer or the military,Married,5,4,4,3,4,5,4,3,3,3,3,7,0,2,2
8857,35-44,Male,Some college/Associate,Homemaker,Living with partner,2,2,4,2,3,5,4,1,4,4,2,4,1,2,2
9599,55-61,Female,Bachelor's degree,Refused,Married,2,3,1,2,4,4,1,2,3,1,4,5,0,1,1
9824,35-44,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,3,3,2,3,2,2,2,4,2,3,4,4,0,1,1
11169,55-61,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,4,3,4,3,1,3,1,5,1,2,4,5,0,1,1
7488,18-24,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,2,2,5,3,5,5,4,3,3,3,8,4,0,1,1
10265,18-24,Male,Some college/Associate,Full-time student,Living with partner,5,5,1,5,1,1,1,5,1,1,4,6,0,1,1
7350,25-34,Male,Some college/Associate,Unemployed or temporarily laid off,Never married,3,3,3,3,3,3,3,3,3,3,2,1,0,2,2
7297,25-34,Male,High school degree/GED,Work full-time for an employer or the military,Never married,2,2,5,2,5,5,2,3,5,5,4,4,0,2,3
8446,55-61,Male,Less than high school,Permanently sick/disabled or unable to work,Divorced/Separated,1,1,5,1,5,5,5,1,2,5,8,3,-1,-1,-1
8858,25-34,Male,Some college/Associate,Permanently sick/disabled or unable to work,Married,1,1,5,2,2,4,5,2,3,5,1,3,1,2,1
12620,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Married,1,2,3,2,4,4,3,2,3,4,3,3,1,1,2
13634,35-44,Female,High school degree/GED,Work full-time for an employer or the military,Living with partner,1,5,5,1,5,5,1,1,1,1,8,7,1,3,3
11578,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Living with partner,2,4,2,4,2,2,1,5,1,1,4,6,0,1,1
12544,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Divorced/Separated,3,4,2,4,2,3,1,5,1,1,4,5,0,1,1
10039,25-34,Female,Some college/Associate,Unemployed or temporarily laid off,Divorced/Separated,1,2,3,2,5,3,5,1,3,5,1,5,0,3,2
8447,45-54,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,2,3,3,3,3,4,3,3,2,3,4,4,0,1,1
7156,18-24,Male,Some college/Associate,Unemployed or temporarily laid off,Never married,4,3,2,3,3,3,3,3,4,2,3,5,-1,2,3
12271,45-54,Male,Less than high school,Self-employed,Married,4,4,2,3,3,4,2,3,1,2,4,5,0,1,1
7214,35-44,Female,High school degree/GED,Refused,Never married,3,3,3,3,3,3,-1,-1,-1,-1,-1,2,-1,-1,-1
12884,45-54,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,3,4,1,3,1,2,2,4,1,2,4,6,0,1,1
7133,45-54,Female,Some college/Associate,Refused,Married,3,3,2,3,3,3,3,3,3,2,-1,4,-1,-1,-1
10675,45-54,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,5,5,1,4,1,2,1,5,1,1,4,7,0,1,1
10040,55-61,Male,Some college/Associate,Work full-time for an employer or the military,Married,1,3,5,2,5,5,5,1,4,5,1,6,1,2,3
9093,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Living with partner,3,3,3,3,3,3,3,3,2,3,8,5,0,1,1
11171,45-54,Male,High school degree/GED,Permanently sick/disabled or unable to work,Married,1,1,4,1,5,4,4,1,3,4,2,4,0,2,1
7929,45-54,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,2,2,3,2,3,3,3,3,2,3,2,4,0,1,1
9343,25-34,Female,High school degree/GED,Full-time student,Never married,1,1,3,2,5,4,4,1,5,4,1,3,1,2,2
11981,35-44,Male,Bachelor's degree,Work full-time for an employer or the military,Married,4,3,2,4,1,3,1,5,2,3,4,5,0,1,1
11302,55-61,Female,High school degree/GED,Work full-time for an employer or the military,Married,3,4,1,5,4,3,1,5,1,3,4,5,0,1,1
12396,55-61,Female,Some college/Associate,Retired,Married,3,5,1,4,1,4,2,3,2,3,4,6,0,1,1
8448,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Married,1,2,3,2,5,4,3,1,2,5,4,6,0,1,1
8449,35-44,Female,High school degree/GED,Homemaker,Married,3,4,1,2,2,1,4,4,4,3,4,5,0,1,1
10041,35-44,Female,Some college/Associate,Homemaker,Married,1,2,2,3,3,3,3,2,3,3,4,3,0,1,1
13965,45-54,Female,High school degree/GED,Retired,Married,3,5,4,4,1,1,1,5,1,2,4,6,0,1,1
8074,45-54,Female,High school degree/GED,Work full-time for an employer or the military,Married,3,3,3,3,4,3,3,3,3,3,3,5,0,1,1
11013,45-54,Male,Bachelor's degree,Self-employed,Married,5,5,1,4,1,4,1,5,1,3,4,5,0,1,1
10267,35-44,Male,Bachelor's degree,Work full-time for an employer or the military,Married,1,2,2,3,4,5,3,3,1,4,3,5,1,1,2
10852,25-34,Male,High school degree/GED,Homemaker,Married,3,5,5,2,3,3,2,3,3,3,8,5,0,2,2
13287,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,5,4,1,4,2,1,2,4,2,2,4,7,0,1,1
12130,55-61,Female,Some college/Associate,Work full-time for an employer or the military,Never married,2,3,3,2,5,3,4,2,1,4,2,3,0,2,1
10853,25-34,Female,Less than high school,Work part-time for an employer or the military,Married,4,3,1,3,1,3,1,5,1,1,4,4,0,1,1
13536,45-54,Female,Some college/Associate,Work full-time for an employer or the military,Married,3,3,2,3,4,2,2,4,1,3,4,7,0,1,1
9600,35-44,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,4,3,2,4,2,3,2,4,1,2,4,5,0,1,1
13342,35-44,Female,High school degree/GED,Homemaker,Married,3,3,3,3,2,3,2,4,2,3,4,5,0,1,1
7298,35-44,Male,Bachelor's degree,Work full-time for an employer or the military,Married,4,4,4,3,3,4,4,4,4,3,4,3,1,1,1
8075,25-34,Female,Graduate/professional degree,Homemaker,Married,1,3,3,3,4,4,4,3,3,3,3,4,8,1,1
9826,18-24,Male,Less than high school,Work full-time for an employer or the military,Married,4,4,4,4,4,4,4,2,4,5,1,6,-1,3,3
14195,25-34,Female,Some college/Associate,Work full-time for an employer or the military,Married,4,5,1,4,1,3,2,4,1,2,4,7,0,1,1
10477,55-61,Female,Some college/Associate,Permanently sick/disabled or unable to work,Married,1,2,3,3,3,3,2,3,2,5,1,5,0,2,1
10676,25-34,Male,Some college/Associate,Unemployed or temporarily laid off,Living with partner,3,2,4,2,4,5,3,3,3,4,1,5,1,2,2
8234,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,3,3,3,3,2,3,2,2,3,2,3,4,0,1,1
9827,55-61,Female,Some college/Associate,Self-employed,Married,3,4,2,4,2,3,1,3,1,3,4,5,0,1,1
8450,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,5,4,1,4,1,2,1,5,1,2,4,5,0,1,1
7215,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Married,4,3,3,3,3,3,3,3,3,4,3,5,0,2,3
8635,25-34,Female,Some college/Associate,Homemaker,Married,2,3,2,2,3,3,3,2,2,3,1,5,0,1,1
8859,25-34,Female,Graduate/professional degree,Work full-time for an employer or the military,Never married,5,5,1,5,1,2,1,5,1,5,4,4,0,1,1
10043,25-34,Female,Bachelor's degree,Homemaker,Married,4,4,2,4,2,2,2,4,2,3,4,4,0,1,1
9344,25-34,Female,Bachelor's degree,Work full-time for an employer or the military,Married,3,3,3,3,3,3,1,4,2,4,8,7,0,1,1
12931,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,2,3,3,2,5,4,3,2,2,4,4,5,0,2,1
13362,35-44,Male,Bachelor's degree,Work full-time for an employer or the military,Married,3,4,3,4,3,3,2,4,2,2,4,5,0,1,1
7930,45-54,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,1,5,1,3,3,4,1,2,1,4,4,5,0,1,1
8235,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,3,3,3,4,2,3,2,3,2,3,4,5,0,1,1
13603,45-54,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,4,5,2,5,2,2,1,5,1,5,4,6,0,1,1
8236,55-61,Female,High school degree/GED,Work full-time for an employer or the military,Married,5,4,2,5,1,2,1,5,1,2,4,3,0,1,1
8860,25-34,Female,Some college/Associate,Work full-time for an employer or the military,Living with partner,3,3,3,3,4,4,3,4,3,4,2,4,0,1,2
13594,35-44,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,5,4,2,3,3,2,1,3,2,4,4,6,0,1,1
11014,35-44,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,3,3,2,3,2,4,1,3,2,3,3,5,0,1,2
9831,35-44,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,4,3,3,4,2,3,2,4,3,3,4,5,0,1,1
10480,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,5,4,2,4,2,2,1,2,1,2,4,-1,0,1,1
13112,25-34,Female,Some college/Associate,Homemaker,Married,1,2,5,2,3,5,4,3,4,3,1,4,1,1,3
8237,25-34,Female,Less than high school,Full-time student,Never married,1,3,4,2,3,4,2,2,3,4,8,5,0,3,2
8636,55-61,Female,High school degree/GED,Retired,Widowed,4,4,4,4,4,4,1,1,1,1,8,3,0,1,1
11451,45-54,Male,Less than high school,Permanently sick/disabled or unable to work,Never married,1,2,3,1,4,3,2,3,2,1,1,3,0,1,1
9832,35-44,Female,Some college/Associate,Homemaker,Married,4,4,1,4,1,2,1,5,1,2,4,4,0,1,1
10481,55-61,Female,Some college/Associate,Work full-time for an employer or the military,Divorced/Separated,1,3,3,2,3,3,3,2,4,4,2,4,1,1,1
8861,45-54,Female,Less than high school,Permanently sick/disabled or unable to work,Married,1,1,5,1,3,5,5,1,5,4,1,1,1,3,3
13259,25-34,Male,Some college/Associate,Full-time student,Never married,2,1,5,1,5,5,5,4,1,4,8,1,0,1,1
13563,55-61,Male,Some college/Associate,Retired,Never married,4,4,1,4,1,2,1,4,2,2,4,5,0,1,1
9833,45-54,Female,Bachelor's degree,Homemaker,Married,2,2,3,3,4,3,3,1,5,3,3,5,0,1,1
8238,25-34,Female,High school degree/GED,Unemployed or temporarily laid off,Living with partner,5,4,2,5,3,3,3,3,3,3,2,5,0,2,2
14167,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Never married,3,3,3,3,3,3,3,2,4,3,2,3,0,2,2
14131,35-44,Female,High school degree/GED,Homemaker,Married,4,1,3,3,3,2,2,3,2,1,1,4,0,1,1
14192,25-34,Male,High school degree/GED,Work full-time for an employer or the military,Married,1,2,4,1,5,4,5,1,5,5,1,6,1,2,2
7806,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Married,3,3,3,3,3,5,2,4,2,3,3,5,0,1,1
13984,25-34,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,4,5,1,5,1,2,1,5,1,2,4,6,0,1,1
10677,25-34,Male,Some college/Associate,Permanently sick/disabled or unable to work,Married,1,1,4,1,2,5,4,2,4,4,3,1,1,2,1
8239,18-24,Male,High school degree/GED,Self-employed,Never married,4,4,2,4,2,3,1,4,2,2,4,5,0,1,1
8240,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Married,1,3,5,2,4,3,4,3,1,3,3,5,0,1,2
